,Red Std,Green Std,Blue Std,Red Mean,Green Mean,Blue Mean,Contrast,Dissimilarity,Penyakit
44,26.396472324275763,26.527397373291087,28.070433464108667,4.355526149531558,4.365007319403353,4.614130763067061,36.07423399080079,0.28241554553974396,1.0
45,27.71084771671177,27.998542832461826,29.536502098356006,4.75936436760355,4.816887481508876,5.0623224852071,37.498642470466365,0.29865156485066713,1.0
46,40.876397312143666,39.349785655044045,44.56271012547764,11.619783653846154,11.122097355769231,11.705517520340237,62.06727062410218,0.6261965863342394,1.0
47,38.46181410652656,37.54701813839666,38.858039695646745,11.402553932445759,11.278769492726825,11.7198224852071,56.055947173568605,0.6003251367130907,1.0
48,24.09616545109307,24.86182613155806,26.203088508095078,3.6190410040680474,3.8084189318293884,4.022865122657791,38.050670980590425,0.3342827459491454,1.0
49,23.441710440685398,24.19586631955262,25.359204691243214,3.5409170056706114,3.7180701429980276,3.8828003266765285,38.248423819888025,0.360804205613239,1.0
50,24.19724998599121,24.963138443712133,26.282017893440624,3.4406007303994084,3.59755539632643,3.7749130917159763,43.33377723691024,0.3321846406639209,1.0
51,31.961208927936788,36.06876446420124,38.79693181323884,7.466565658900395,8.500893121301775,9.138558693910257,72.10018928650703,0.662705163144006,2.0
52,32.198899499409805,32.71243398374502,33.57086646457321,5.8744820173816565,6.056144831730769,6.198479798446746,32.504394976817025,0.3360383474733026,2.0
53,28.02198141696901,28.55705289374165,29.87182092866239,4.890739413831361,5.066903507149902,5.305207254684418,23.604772550724107,0.3133181207267526,2.0
54,48.785090612813434,55.59436676193861,60.64065611102803,16.617502619575937,19.153179548816567,20.923447747164694,70.481937457229,0.5586697215183631,2.0
55,36.149560049445306,36.528532246821804,36.90011654062075,8.151777305226824,8.27351416111933,8.291267951799803,56.52232948800159,0.5386369521789528,2.0
56,23.014393863645527,22.684722529732905,23.582591447309355,3.37911720290927,3.3678946314102562,3.503438578648915,20.3134169913927,0.21128628505191505,2.0
57,24.6955721193134,24.692730327399694,25.935512882302625,3.6806781619822484,3.7244391025641024,3.9054019508136095,21.99919907761364,0.22506504796902355,2.0
58,49.00265905287433,55.37384672183287,60.012471097664694,17.343105353180473,19.680713449211044,20.89964127218935,79.46594222445557,1.0171832225565396,2.0
59,48.686772389582316,55.28462034557898,60.16499507979409,17.15321868836292,19.57798076923077,20.9125957686144,72.68218918785607,0.9891169506991886,2.0
60,2.052179787462807,2.16306853926963,2.209890235943854,0.028194495808678503,0.029759615384615384,0.030467363165680474,1.5033094310306558,0.010801970552691938,2.0
61,2.9103843710813493,3.125584747513118,3.8700111092680474,0.05361139361439842,0.05844451121794872,0.07919301651873767,4.039068809686747,0.02885848422636112,2.0
62,54.86094850424377,53.96079468243183,55.19160336985379,21.607587139423078,21.3320632242357,21.96275340544872,97.33196529644607,1.0946763169901594,2.0
63,23.427122861771853,22.9825966316956,24.330737016065378,2.8979001017011834,2.8013426867603552,3.019444726947732,43.97986688287666,0.3657440747774189,2.0
64,23.414050556240436,23.272179180888017,23.58253165594369,2.8713583271696255,2.8344726177268242,2.8473875893737675,38.77180424877302,0.30257240054751267,2.0
65,50.53731681618987,51.59710903497109,54.44714297880858,18.686004761464496,19.262487903722878,20.65665688178008,166.917899319363,1.5499657061300485,2.0
66,23.980440671705896,24.14244586775993,25.527735895038344,3.6896550634861933,3.7310704820019724,3.9315447022928995,27.75028670431844,0.29056095395466985,2.0
67,32.64282970352098,33.194559523356745,33.27232524307476,5.889411442924063,6.029024978427022,5.9188213449211045,56.740297987520655,0.5118065146619971,2.0
68,25.33246341811879,42.65880753941123,32.16788141046595,6.549070050542406,11.623114290557199,8.166397620808679,44.358228525101566,0.6659958939833911,2.0
69,28.401654270794296,33.34044700749309,31.687266328492562,5.951789170364892,7.343062438362919,6.880037598619329,25.266631910407458,0.2929697566599466,2.0
70,26.40077787632078,27.478702919627978,28.86682567090496,4.036656496548323,4.20338919193787,4.325963464620315,17.13125643491717,0.1428714989426699,2.0
71,20.6142654730353,21.3233799292469,22.511181625384854,2.4086014546351087,2.496921998274162,2.5980574303500985,18.024817356243183,0.1374322599737363,2.0
72,27.51763679488901,28.608232141762624,29.65354450683219,5.1453829203648915,5.390480923323471,5.587288661858975,30.965946000937176,0.3292293511233877,2.0
73,39.64311528069879,41.32239980473113,42.789792114872945,10.064537182569033,10.606393845537475,10.982247981385601,72.09333566601723,0.7816157792191778,2.0
74,11.605252174960814,13.389782773394664,14.651547566719765,0.9995623767258383,1.1746086815828403,1.3120272435897435,14.828098487557654,0.11879601141884727,2.0
75,40.29082956628205,41.848096710505345,42.983104307654656,10.02230253020217,10.536368035009861,10.788480491863906,68.88912804893087,0.7765777986040892,2.0
76,49.97061004334793,51.1029440087638,52.29410267635822,14.209126602564103,14.663693679117356,15.086119714620315,51.63870438935064,0.43082819012504014,2.0
77,36.708589997111375,37.05408311804179,37.9613417243849,7.312378497904339,7.504990369206115,7.741618050419132,28.5384526752904,0.2590758101709128,2.0
78,15.13476773148717,17.566055071744614,19.136220463353403,1.5931572824211044,1.878321160009862,2.0684177761341225,22.6653763687819,0.17437795952844848,2.0
79,15.809955332904872,18.413475928272508,20.326430218665365,1.776002064842209,2.110207331730769,2.355020725468442,21.97591961180852,0.1865879411547094,2.0
80,24.725989137092846,24.91479663072901,25.89922856206501,3.7396591469428007,3.8159267905571994,3.966882242357002,16.66237082891459,0.2165209509951415,2.0
